/Users/shim/dl-python-ImageDetection/data/input_data/ok_0912.png,FAIL,0.7229925
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0906.png,OK,0.16267107
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0090.png,FAIL,0.68691254
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0084.png,OK,0.21605767
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0709.png,FAIL,0.72318214
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1417.png,OK,0.1524979
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1371.png,OK,0.19182976
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1365.png,FAIL,0.57663494
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1403.png,OK,0.13845862
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0735.png,OK,0.36316204
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0053.png,OK,0.24188863
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1359.png,FAIL,0.6787581
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0047.png,OK,0.2667366
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0721.png,FAIL,0.7525629
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0199.png,OK,0.36959285
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0292.png,OK,0.1868551
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1832.png,OK,0.25726804
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1826.png,OK,0.26739588
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1198.png,OK,0.18072164
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0286.png,OK,0.48800203
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1173.png,FAIL,0.6701514
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1615.png,OK,0.059765484
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1601.png,OK,0.22186072
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0279.png,OK,0.42944014
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1167.png,FAIL,0.6977164
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0251.png,OK,0.16313125
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1629.png,OK,0.18021922
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0172.png,FAIL,0.76295495
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0537.png,OK,0.2982412
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0166.png,FAIL,0.80957365
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0523.png,FAIL,0.65869397
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0245.png,FAIL,0.9742343
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1946.png,OK,0.28293875
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0480.png,OK,0.14856899
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1952.png,OK,0.22700478
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0494.png,OK,0.13904071
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1007.png,OK,0.31591752
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0319.png,OK,0.20925584
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1761.png,OK,0.36385491
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1775.png,OK,0.4564822
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1013.png,OK,0.14702715
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0325.png,FAIL,0.65484744
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1985.png,FAIL,0.6691649
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0443.png,OK,0.16060719
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0006.png,OK,0.14071889
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1991.png,OK,0.45909294
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0457.png,OK,0.1508897
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1749.png,OK,0.4024455
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0012.png,OK,0.32861012
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0331.png,OK,0.17906761
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0866.png,OK,0.25573465
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0872.png,OK,0.40964988
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0682.png,FAIL,0.53483653
/Users/shim/dl-python-ImageDetection/data/input_data/ok_2095.png,FAIL,0.68424153
/Users/shim/dl-python-ImageDetection/data/input_data/ok_2081.png,FAIL,0.6250981
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0696.png,OK,0.49694473
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1588.png,FAIL,0.8798858
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1563.png,OK,0.059765484
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0238.png,FAIL,0.6375745
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1205.png,OK,0.27290896
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1211.png,OK,0.49882278
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1577.png,OK,0.16222166
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0669.png,OK,0.17224154
/Users/shim/dl-python-ImageDetection/data/input_data/ok_2056.png,OK,0.30892688
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0899.png,OK,0.32225215
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0204.png,FAIL,0.6691156
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0641.png,OK,0.2893959
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0127.png,OK,0.22631638
/Users/shim/dl-python-ImageDetection/data/input_data/ok_1239.png,OK,0.29572552
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0133.png,OK,0.3603698
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0210.png,OK,0.3557425
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0655.png,OK,0.23444743
/Users/shim/dl-python-ImageDetection/data/input_data/ok_2042.png,OK,0.19618717
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0132.png,OK,0.15881951
/Users/shim/dl-python-ImageDetection/data/input_data/ok_2043.png,OK,0.17269789
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0654.png,FAIL,0.643439
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0211.png,OK,0.48058394
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0640.png,OK,0.36443704
/Users/shim/dl-python-ImageDetection/data/input_data/fail_0205.png,OK,0.059765484
/Users/shim/dl-python-ImageDetection/data/input_data/ok_0898.png,OK,0.23586772
/Users/shim/dl-python-ImageDetection/data/input_data/ok_2057.png,FAIL,0.68750334
